epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW,lr-AdamW-1,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,swa/n_averaged,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
,,,0.19088202714920044,,0.988095223903656,,,,,,,,,,,1.0,1.0,,,,,1582,,,,,0.0,,0.0,,0.0
,,,0.1025390625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1583,,,,,0.0,,0.0,,0.0
,,,0.1171875,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1584,,,,,0.0,,0.0,,0.0
,,,0.14166320860385895,,0.9087172746658325,,,,,,,,,,,1.0,1.0,,,,,1585,,,,,0.0,,0.0,,0.0
,,,0.0486111119389534,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,1586,,,,,0.0,,0.0,,0.0
,,,0.0512152761220932,,0.796875,,,,,,,,,,,1.0,1.0,,,,,1587,,,,,0.0,,0.0,,0.0
,,,0.12216748297214508,,0.851231575012207,,,,,,,,,,,1.0,1.0,,,,,1588,,,,,0.0,,0.0,,0.0
,,,0.1138392835855484,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1589,,,,,0.0,,0.0,,0.0
,,,0.1194196417927742,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1590,,,,,0.0,,0.0,,0.0
,,,0.19864779710769653,,0.9772326946258545,,,,,,,,,,,1.0,1.0,,,,,1591,,,,,0.0,,0.0,,0.0
,,,0.09375,,1.0,,,,,,,,,,,1.0,1.0,,,,,1592,,,,,0.0,,0.0,,0.0
,,,0.07578124850988388,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1593,,,,,0.0,,0.0,,0.0
,,,0.1784883737564087,,0.9941176176071167,,,,,,,,,,,1.0,1.0,,,,,1594,,,,,0.0,,0.0,,0.0
,,,0.0915178582072258,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1595,,,,,0.0,,0.0,,0.0
,,,0.0970982164144516,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1596,,,,,0.0,,0.0,,0.0
,,,0.14724138379096985,,0.9770935773849487,,,,,,,,,,,1.0,1.0,,,,,1597,,,,,0.0,,0.0,,0.0
,,,0.1116071417927742,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1598,,,,,0.0,,0.0,,0.0
,,,0.109375,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1599,,,,,0.0,,0.0,,0.0
,,,0.11994671076536179,,0.9686812162399292,,,,,,,,,,,1.0,1.0,,,,,1600,,,,,0.0,,0.0,,0.0
,,,0.0434027761220932,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1601,,,,,0.0,,0.0,,0.0
,,,0.03671874850988388,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1602,,,,,0.0,,0.0,,0.0
,,,0.09516483545303345,,0.9382173418998718,,,,,,,,,,,1.0,1.0,,,,,1603,,,,,0.0,,0.0,,0.0
,,,0.0712890625,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1604,,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1605,,,,,0.0,,0.0,,0.0
,,,0.18380682170391083,,0.9306818246841431,,,,,,,,,,,1.0,1.0,,,,,1606,,,,,0.0,,0.0,,0.0
,,,0.0980902761220932,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1607,,,,,0.0,,0.0,,0.0
,,,0.1294642835855484,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1608,,,,,0.0,,0.0,,0.0
,,,0.23842301964759827,,0.9946808815002441,,,,,,,,,,,1.0,1.0,,,,,1609,,,,,0.0,,0.0,,0.0
,,,0.0947265625,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1610,,,,,0.0,,0.0,,0.0
,,,0.0888671875,,1.0,,,,,,,,,,,1.0,1.0,,,,,1611,,,,,0.0,,0.0,,0.0
,,,0.0908203125,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1612,,,,,0.0,,0.0,,0.0
,,,0.11811023950576782,,0.9803149700164795,,,,,,,,,,,1.0,1.0,,,,,1613,,,,,0.0,,0.0,,0.0
,,,0.1005859375,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1614,,,,,0.0,,0.0,,0.0
,,,0.1104910746216774,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1615,,,,,0.0,,0.0,,0.0
,,,0.11462324112653732,,0.9008620977401733,,,,,,,,,,,1.0,1.0,,,,,1616,,,,,0.0,,0.0,,0.0
,,,0.0520833320915699,,0.8203125,,,,,,,,,,,1.0,1.0,,,,,1617,,,,,0.0,,0.0,,0.0
,,,0.04765624925494194,,0.796875,,,,,,,,,,,1.0,1.0,,,,,1618,,,,,0.0,,0.0,,0.0
,,,0.15704070031642914,,0.8777044415473938,,,,,,,,,,,1.0,1.0,,,,,1619,,,,,0.0,,0.0,,0.0
,,,0.1138392835855484,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1620,,,,,0.0,,0.0,,0.0
,,,0.1183035746216774,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1621,,,,,0.0,,0.0,,0.0
,,,0.16782407462596893,,0.9791666269302368,,,,,,,,,,,1.0,1.0,,,,,1622,,,,,0.0,,0.0,,0.0
,,,0.0885416641831398,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1623,,,,,0.0,,0.0,,0.0
,,,0.09375,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1624,,,,,0.0,,0.0,,0.0
,,,0.19870272278785706,,0.9941860437393188,,,,,,,,,,,1.0,1.0,,,,,1625,,,,,0.0,,0.0,,0.0
,,,0.1004464253783226,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1626,,,,,0.0,,0.0,,0.0
,,,0.0830078125,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1627,,,,,0.0,,0.0,,0.0
,,,0.17640116810798645,,0.9778760671615601,,,,,,,,,,,1.0,1.0,,,,,1628,,,,,0.0,,0.0,,0.0
,,,0.1104910746216774,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1629,,,,,0.0,,0.0,,0.0
,,,0.0850694477558136,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1630,,,,,0.0,,0.0,,0.0
,,,0.1175084188580513,,0.9863636493682861,,,,,,,,,,,1.0,1.0,,,,,1631,,,,,0.0,,0.0,,0.0
,,,0.0477430559694767,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1632,,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1633,,,,,0.0,,0.0,,0.0
,,,0.10740740597248077,,0.9537037014961243,,,,,,,,,,,1.0,1.0,,,,,1634,,,,,0.0,,0.0,,0.0
,,,0.064453125,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1635,,,,,0.0,,0.0,,0.0
,,,0.0770089253783226,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1636,,,,,0.0,,0.0,,0.0
,,,0.21162745356559753,,0.9323962926864624,,,,,,,,,,,1.0,1.0,,,,,1637,,,,,0.0,,0.0,,0.0
,,,0.1162109375,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1638,,,,,0.0,,0.0,,0.0
,,,0.15234375,,1.0,,,,,,,,,,,1.0,1.0,,,,,1639,,,,,0.0,,0.0,,0.0
,,,0.20444995164871216,,0.9901961088180542,,,,,,,,,,,1.0,1.0,,,,,1640,,,,,0.0,,0.0,,0.0
,,,0.0908203125,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1641,,,,,0.0,,0.0,,0.0
,,,0.09375,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1642,,,,,0.0,,0.0,,0.0
,,,0.22717922925949097,,1.0,,,,,,,,,,,1.0,1.0,,,,,1643,,,,,0.0,,0.0,,0.0
,,,0.095703125,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1644,,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1645,,,,,0.0,,0.0,,0.0
,,,0.1469903588294983,,0.9148653149604797,,,,,,,,,,,1.0,1.0,,,,,1646,,,,,0.0,,0.0,,0.0
,,,0.04609375074505806,,0.8359375,,,,,,,,,,,1.0,1.0,,,,,1647,,,,,0.0,,0.0,,0.0
,,,0.0494791679084301,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,1648,,,,,0.0,,0.0,,0.0
,,,0.13660714030265808,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1649,,,,,0.0,,0.0,,0.0
,,,0.0966796875,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1650,,,,,0.0,,0.0,,0.0
,,,0.1171875,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1651,,,,,0.0,,0.0,,0.0
,,,0.17288267612457275,,0.9871795177459717,,,,,,,,,,,1.0,1.0,,,,,1652,,,,,0.0,,0.0,,0.0
,,,0.1044921875,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1653,,,,,0.0,,0.0,,0.0
,,,0.07656250149011612,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1654,,,,,0.0,,0.0,,0.0
,,,0.1053149625658989,,0.9921259880065918,,,,,,,,,,,1.0,1.0,,,,,1655,,,,,0.0,,0.0,,0.0
17,0.68498295545578,0.6880738139152527,,0.956149697303772,,,,,,,,,,,,,,127.10997772216797,198179.5,4.845052719116211,454.1013488769531,3977,,,,0.0,,0.0,,0.0,
17,,,,,,0.4642793834209442,,0.7041547894477844,,11.993672370910645,,,,,,,,,,,,3977,,1.4117770195007324,,,,,,,
,,,,,,,,,,,,,,0.0003920763603683188,0.03,,,,,,,3999,,,,,,,,,
18,,,,,,,0.49930539727211,,0.7281872034072876,,11.4453125,0.00039206756628118455,0.029999999329447746,,,1.0,1.0,,,,,3999,,,1.4157230854034424,,,,,,
,,,,,,,,,,,,,,0.0003916304234733052,0.03,,,,,,,4049,,,,,,,,,
18,,,,,,,0.44813308119773865,,0.686902642250061,,11.9375,0.00039162137545645237,0.029999999329447746,,,1.0,1.0,,,,,4049,,,1.5345726013183594,,,,,,
,,,,,,,,,,,,,,0.0003911725472775835,0.03,,,,,,,4099,,,,,,,,,
18,,,,,,,0.44534704089164734,,0.6741068363189697,,11.4375,0.0003911632811650634,0.029999999329447746,,,1.0,1.0,,,,,4099,,,1.5068025588989258,,,,,,
,,,,,,,,,,,,,,0.0003907027603383777,0.03,,,,,,,4149,,,,,,,,,
18,,,,,,,0.45379406213760376,,0.6995216012001038,,12.2890625,0.00039069325430318713,0.029999999329447746,,,1.0,1.0,,,,,4149,,,1.0483207702636719,,,,,,
,,,0.0703125,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1656,,,,,0.0,,0.0,,0.0
,,,0.0763888880610466,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1657,,,,,0.0,,0.0,,0.0
,,,0.1458379030227661,,0.9517785310745239,,,,,,,,,,,1.0,1.0,,,,,1658,,,,,0.0,,0.0,,0.0
,,,0.140625,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1659,,,,,0.0,,0.0,,0.0
,,,0.1227678582072258,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1660,,,,,0.0,,0.0,,0.0
,,,0.15811966359615326,,0.9855769276618958,,,,,,,,,,,1.0,1.0,,,,,1661,,,,,0.0,,0.0,,0.0
,,,0.06953124701976776,,1.0,,,,,,,,,,,1.0,1.0,,,,,1662,,,,,0.0,,0.0,,0.0
,,,0.07187499850988388,,1.0,,,,,,,,,,,1.0,1.0,,,,,1663,,,,,0.0,,0.0,,0.0
,,,0.1716218888759613,,1.0,,,,,,,,,,,1.0,1.0,,,,,1664,,,,,0.0,,0.0,,0.0
,,,0.0885416641831398,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1665,,,,,0.0,,0.0,,0.0
,,,0.0850694477558136,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1666,,,,,0.0,,0.0,,0.0
,,,0.1005859375,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1667,,,,,0.0,,0.0,,0.0
,,,0.18833333253860474,,0.8253333568572998,,,,,,,,,,,1.0,1.0,,,,,1668,,,,,0.0,,0.0,,0.0
,,,0.15625,,1.0,,,,,,,,,,,1.0,1.0,,,,,1669,,,,,0.0,,0.0,,0.0
,,,0.1393229216337204,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1670,,,,,0.0,,0.0,,0.0
,,,0.12376803159713745,,0.9033613204956055,,,,,,,,,,,1.0,1.0,,,,,1671,,,,,0.0,,0.0,,0.0
,,,0.046875,,0.7734375,,,,,,,,,,,1.0,1.0,,,,,1672,,,,,0.0,,0.0,,0.0
,,,0.0460069440305233,,0.7890625,,,,,,,,,,,1.0,1.0,,,,,1673,,,,,0.0,,0.0,,0.0
,,,0.11699134111404419,,0.8863636255264282,,,,,,,,,,,1.0,1.0,,,,,1674,,,,,0.0,,0.0,,0.0
,,,0.087890625,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1675,,,,,0.0,,0.0,,0.0
,,,0.1071428582072258,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1676,,,,,0.0,,0.0,,0.0
,,,0.21871553361415863,,0.9909090995788574,,,,,,,,,,,1.0,1.0,,,,,1677,,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,1.0,,,,,,,,,,,1.0,1.0,,,,,1678,,,,,0.0,,0.0,,0.0
,,,0.0902777761220932,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1679,,,,,0.0,,0.0,,0.0
,,,0.15152709186077118,,0.9655172824859619,,,,,,,,,,,1.0,1.0,,,,,1680,,,,,0.0,,0.0,,0.0
,,,0.15156249701976776,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1681,,,,,0.0,,0.0,,0.0
,,,0.0868055522441864,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1682,,,,,0.0,,0.0,,0.0
,,,0.16006289422512054,,0.9072955846786499,,,,,,,,,,,1.0,1.0,,,,,1683,,,,,0.0,,0.0,,0.0
,,,0.0970982164144516,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1684,,,,,0.0,,0.0,,0.0
,,,0.0625,,0.8515625,,,,,,,,,,,1.0,1.0,,,,,1685,,,,,0.0,,0.0,,0.0
,,,0.1308891922235489,,0.9413132667541504,,,,,,,,,,,1.0,1.0,,,,,1686,,,,,0.0,,0.0,,0.0
,,,0.0625,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1687,,,,,0.0,,0.0,,0.0
,,,0.06875000149011612,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1688,,,,,0.0,,0.0,,0.0
,,,0.1455172300338745,,0.9684728980064392,,,,,,,,,,,1.0,1.0,,,,,1689,,,,,0.0,,0.0,,0.0
,,,0.103515625,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1690,,,,,0.0,,0.0,,0.0
,,,0.171875,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1691,,,,,0.0,,0.0,,0.0
,,,0.14436015486717224,,0.9754098653793335,,,,,,,,,,,1.0,1.0,,,,,1692,,,,,0.0,,0.0,,0.0
,,,0.078125,,1.0,,,,,,,,,,,1.0,1.0,,,,,1693,,,,,0.0,,0.0,,0.0
,,,0.0833333358168602,,1.0,,,,,,,,,,,1.0,1.0,,,,,1694,,,,,0.0,,0.0,,0.0
,,,0.14373627305030823,,0.9846153855323792,,,,,,,,,,,1.0,1.0,,,,,1695,,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1696,,,,,0.0,,0.0,,0.0
,,,0.099609375,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1697,,,,,0.0,,0.0,,0.0
,,,0.23636363446712494,,0.9704545736312866,,,,,,,,,,,1.0,1.0,,,,,1698,,,,,0.0,,0.0,,0.0
,,,0.1171875,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1699,,,,,0.0,,0.0,,0.0
,,,0.16875000298023224,,1.0,,,,,,,,,,,1.0,1.0,,,,,1700,,,,,0.0,,0.0,,0.0
,,,0.16627928614616394,,0.8917396664619446,,,,,,,,,,,1.0,1.0,,,,,1701,,,,,0.0,,0.0,,0.0
,,,0.05078125,,0.8046875,,,,,,,,,,,1.0,1.0,,,,,1702,,,,,0.0,,0.0,,0.0
,,,0.0460069440305233,,0.765625,,,,,,,,,,,1.0,1.0,,,,,1703,,,,,0.0,,0.0,,0.0
,,,0.0503472238779068,,0.796875,,,,,,,,,,,1.0,1.0,,,,,1704,,,,,0.0,,0.0,,0.0
,,,0.07786527276039124,,0.9960629940032959,,,,,,,,,,,1.0,1.0,,,,,1705,,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1706,,,,,0.0,,0.0,,0.0
,,,0.1026785746216774,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1707,,,,,0.0,,0.0,,0.0
,,,0.1465517282485962,,0.9956896305084229,,,,,,,,,,,1.0,1.0,,,,,1708,,,,,0.0,,0.0,,0.0
,,,0.0833333358168602,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1709,,,,,0.0,,0.0,,0.0
,,,0.103515625,,1.0,,,,,,,,,,,1.0,1.0,,,,,1710,,,,,0.0,,0.0,,0.0
,,,0.17304322123527527,,0.9702970385551453,,,,,,,,,,,1.0,1.0,,,,,1711,,,,,0.0,,0.0,,0.0
,,,0.15781250596046448,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1712,,,,,0.0,,0.0,,0.0
,,,0.0789930522441864,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1713,,,,,0.0,,0.0,,0.0
,,,0.1640625,,0.9114583730697632,,,,,,,,,,,1.0,1.0,,,,,1714,,,,,0.0,,0.0,,0.0
,,,0.09375,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1715,,,,,0.0,,0.0,,0.0
,,,0.0572916679084301,,0.890625,,,,,,,,,,,1.0,1.0,,,,,1716,,,,,0.0,,0.0,,0.0
,,,0.1259136199951172,,0.9410299062728882,,,,,,,,,,,1.0,1.0,,,,,1717,,,,,0.0,,0.0,,0.0
,,,0.06640625,,0.90625,,,,,,,,,,,1.0,1.0,,,,,1718,,,,,0.0,,0.0,,0.0
,,,0.0755208358168602,,0.9453125,,,,,,,,,,,1.0,1.0,,,,,1719,,,,,0.0,,0.0,,0.0
,,,0.19343657791614532,,0.9778760671615601,,,,,,,,,,,1.0,1.0,,,,,1720,,,,,0.0,,0.0,,0.0
,,,0.103515625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1721,,,,,0.0,,0.0,,0.0
,,,0.1194196417927742,,0.96875,,,,,,,,,,,1.0,1.0,,,,,1722,,,,,0.0,,0.0,,0.0
,,,0.145050510764122,,0.9722222089767456,,,,,,,,,,,1.0,1.0,,,,,1723,,,,,0.0,,0.0,,0.0
,,,0.0824652761220932,,1.0,,,,,,,,,,,1.0,1.0,,,,,1724,,,,,0.0,,0.0,,0.0
,,,0.07343749701976776,,1.0,,,,,,,,,,,1.0,1.0,,,,,1725,,,,,0.0,,0.0,,0.0
,,,0.16316872835159302,,0.9907407760620117,,,,,,,,,,,1.0,1.0,,,,,1726,,,,,0.0,,0.0,,0.0
,,,0.0859375,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1727,,,,,0.0,,0.0,,0.0
,,,0.1025390625,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1728,,,,,0.0,,0.0,,0.0
,,,0.18527443706989288,,0.9657295942306519,,,,,,,,,,,1.0,1.0,,,,,1729,,,,,0.0,,0.0,,0.0
,,,0.16093750298023224,,1.0,,,,,,,,,,,1.0,1.0,,,,,1730,,,,,0.0,,0.0,,0.0
,,,0.17812499403953552,,1.0,,,,,,,,,,,1.0,1.0,,,,,1731,,,,,0.0,,0.0,,0.0
,,,0.13700026273727417,,0.9122740030288696,,,,,,,,,,,1.0,1.0,,,,,1732,,,,,0.0,,0.0,,0.0
,,,0.0556640625,,0.7578125,,,,,,,,,,,1.0,1.0,,,,,1733,,,,,0.0,,0.0,,0.0
,,,0.0512152761220932,,0.8125,,,,,,,,,,,1.0,1.0,,,,,1734,,,,,0.0,,0.0,,0.0
,,,0.1180509477853775,,0.8837209343910217,,,,,,,,,,,1.0,1.0,,,,,1735,,,,,0.0,,0.0,,0.0
,,,0.109375,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1736,,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1737,,,,,0.0,,0.0,,0.0
,,,0.2071416676044464,,0.9948453903198242,,,,,,,,,,,1.0,1.0,,,,,1738,,,,,0.0,,0.0,,0.0
,,,0.0868055522441864,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1739,,,,,0.0,,0.0,,0.0
,,,0.0807291641831398,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1740,,,,,0.0,,0.0,,0.0
,,,0.1924603283405304,,1.0,,,,,,,,,,,1.0,1.0,,,,,1741,,,,,0.0,,0.0,,0.0
,,,0.1037946417927742,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1742,,,,,0.0,,0.0,,0.0
,,,0.0947265625,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1743,,,,,0.0,,0.0,,0.0
,,,0.125971257686615,,0.8422688245773315,,,,,,,,,,,1.0,1.0,,,,,1744,,,,,0.0,,0.0,,0.0
,,,0.08203125,,0.9296875,,,,,,,,,,,1.0,1.0,,,,,1745,,,,,0.0,,0.0,,0.0
,,,0.0825892835855484,,0.8828125,,,,,,,,,,,1.0,1.0,,,,,1746,,,,,0.0,,0.0,,0.0
,,,0.06561680138111115,,0.913385808467865,,,,,,,,,,,1.0,1.0,,,,,1747,,,,,0.0,,0.0,,0.0
18,0.7103735208511353,0.707998514175415,,0.9479583501815796,,,,,,,,,,,,,,130.30007934570312,93211.34375,4.869840145111084,454.1230773925781,4198,,,,0.0,,0.0,,0.0,
18,,,,,,0.45924970507621765,,0.6955060362815857,,11.813030242919922,,,,,,,,,,,,4198,,1.405822515487671,,,,,,,
,,,,,,,,,,,,,,0.00039022109195577254,0.03,,,,,,,4199,,,,,,,,,
19,,,,,,,0.4691566228866577,,0.7147620916366577,,12.28125,0.0003902113239746541,0.029999999329447746,,,,,,,,,4199,,,1.4090815782546997,,,,,,
,,,,,,,,,,,,,,0.0003897275721708844,0.03,,,,,,,4249,,,,,,,,,
19,,,,,,,0.4562550187110901,,0.6764698624610901,,11.0078125,0.0003897175774909556,0.029999999329447746,,,1.0,1.0,,,,,4249,,,1.1476768255233765,,,,,,
,,,,,,,,,,,,,,0.0003892222317639883,0.03,,,,,,,4299,,,,,,,,,
19,,,,,,,0.46494004130363464,,0.709202766418457,,12.2109375,0.00038921201485209167,0.029999999329447746,,,1.0,1.0,,,,,4299,,,1.7999122142791748,,,,,,
,,,,,,,,,,,,,,0.00038870510225259874,0.03,,,,,,,4349,,,,,,,,,
19,,,,,,,0.4606238007545471,,0.7013464570045471,,12.0390625,0.0003886946360580623,0.029999999329447746,,,1.0,1.0,,,,,4349,,,1.5628023147583008,,,,,,
,,,,,,,,,,,,,,0.00038817621588950295,0.03,,,,,,,4399,,,,,,,,,
19,,,,,,,0.44204041361808777,,0.6888666152954102,,12.34375,0.0003881655284203589,0.029999999329447746,,,1.0,1.0,,,,,4399,,,1.5389866828918457,,,,,,
,,,0.09375,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1748,,,,,0.0,,0.0,,0.0
,,,0.1083984375,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1749,,,,,0.0,,0.0,,0.0
,,,0.19035977125167847,,0.9394939541816711,,,,,,,,,,,1.0,1.0,,,,,1750,,,,,0.0,,0.0,,0.0
,,,0.10546875,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1751,,,,,0.0,,0.0,,0.0
,,,0.099609375,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1752,,,,,0.0,,0.0,,0.0
,,,0.15099716186523438,,0.9439102411270142,,,,,,,,,,,1.0,1.0,,,,,1753,,,,,0.0,,0.0,,0.0
,,,0.0520833320915699,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1754,,,,,0.0,,0.0,,0.0
,,,0.0538194440305233,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1755,,,,,0.0,,0.0,,0.0
,,,0.12898799777030945,,0.9489707946777344,,,,,,,,,,,1.0,1.0,,,,,1756,,,,,0.0,,0.0,,0.0
,,,0.103515625,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1757,,,,,0.0,,0.0,,0.0
,,,0.103515625,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1758,,,,,0.0,,0.0,,0.0
,,,0.13671875,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1759,,,,,0.0,,0.0,,0.0
,,,0.22209525108337402,,0.9959999918937683,,,,,,,,,,,1.0,1.0,,,,,1760,,,,,0.0,,0.0,,0.0
,,,0.1261160671710968,,0.984375,,,,,,,,,,,1.0,1.0,,,,,1761,,,,,0.0,,0.0,,0.0
,,,0.0954861119389534,,0.9765625,,,,,,,,,,,1.0,1.0,,,,,1762,,,,,0.0,,0.0,,0.0
,,,0.13590621948242188,,0.9579831957817078,,,,,,,,,,,1.0,1.0,,,,,1763,,,,,0.0,,0.0,,0.0
,,,0.0477430559694767,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1764,,,,,0.0,,0.0,,0.0
,,,0.0537109375,,0.9375,,,,,,,,,,,1.0,1.0,,,,,1765,,,,,0.0,,0.0,,0.0
,,,0.15488214790821075,,0.9318181872367859,,,,,,,,,,,1.0,1.0,,,,,1766,,,,,0.0,,0.0,,0.0
,,,0.1123046875,,0.9921875,,,,,,,,,,,1.0,1.0,,,,,1767,,,,,0.0,,0.0,,0.0
,,,0.111328125,,1.0,,,,,,,,,,,1.0,1.0,,,,,1768,,,,,0.0,,0.0,,0.0
,,,0.1895703673362732,,0.9612702131271362,,,,,,,,,,,1.0,1.0,,,,,1769,,,,,0.0,,0.0,,0.0
,,,0.0634765625,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1770,,,,,0.0,,0.0,,0.0
,,,0.0651041641831398,,0.921875,,,,,,,,,,,1.0,1.0,,,,,1771,,,,,0.0,,0.0,,0.0
,,,0.13758620619773865,,0.9083744287490845,,,,,,,,,,,1.0,1.0,,,,,1772,,,,,0.0,,0.0,,0.0
,,,0.0928819477558136,,0.953125,,,,,,,,,,,1.0,1.0,,,,,1773,,,,,0.0,,0.0,,0.0
,,,0.1194196417927742,,0.9609375,,,,,,,,,,,1.0,1.0,,,,,1774,,,,,0.0,,0.0,,0.0
,,,0.19031447172164917,,0.9677987694740295,,,,,,,,,,,1.0,1.0,,,,,1775,,,,,0.0,,0.0,,0.0
,,,0.1104910746216774,,1.0,,,,,,,,,,,1.0,1.0,,,,,1776,,,,,0.0,,0.0,,0.0
,,,0.0798611119389534,,1.0,,,,,,,,,,,1.0,1.0,,,,,1777,,,,,0.0,,0.0,,0.0
,,,0.24045339226722717,,0.9882352948188782,,,,,,,,,,,1.0,1.0,,,,,1778,,,,,0.0,,0.0,,0.0
