epoch,eval/knn_probe_top1,eval/linear_probe_top1_epoch,eval/linear_probe_top1_step,eval/linear_probe_top5_epoch,eval/linear_probe_top5_step,fit/inv_epoch,fit/inv_step,fit/loss_epoch,fit/loss_step,fit/sigreg_epoch,fit/sigreg_step,hparams/lr_default_0,hparams/lr_linear_probe,lr-AdamW-1,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,queue/embedding_fill_pct,queue/label_fill_pct,rankme,rankme/condition_number,rankme/entropy,rankme/top_singular_value,step,train/linear_probe_loss_epoch,train/linear_probe_loss_step,validate/inv_epoch,validate/inv_step,validate/loss_epoch,validate/loss_step,validate/sigreg_epoch,validate/sigreg_step
17,,,,,,,0.5014321208000183,,0.7663246989250183,,13.2421875,1.2465852705645375e-05,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3849,,1.523399829864502,,,,,,
,,,,,,,,,,,,,,0.03,1.2453512704784282e-05,3.9343965035146296e-05,5.24562617905227e-05,5.24562617905227e-05,6.993932413102436e-05,6.993932413102436e-05,9.325007391836061e-05,9.325007391836061e-05,0.0001243310736348085,0.0001243310736348085,0.00016577240659007263,1.2453512704784282e-05,0.00016577240659007263,0.00022102751719709176,0.00022102751719709176,0.00029470099800645,0.00029470099800645,0.00039293230575226094,0.00039293230575226094,1.660232535004009e-05,1.660232535004009e-05,2.2134075543714583e-05,2.2134075543714583e-05,2.9509742468613844e-05,2.9509742468613844e-05,3.9343965035146296e-05,,,,,,,3899,,,,,,,,
17,,,,,,,0.47866910696029663,,0.7168282866477966,,11.90625,1.2453257113520522e-05,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3899,,1.4222772121429443,,,,,,
,,,,,,,,,,,,,,0.03,1.2440555075035233e-05,3.930209993803773e-05,5.24003008617112e-05,5.24003008617112e-05,6.986456875994223e-05,6.986456875994223e-05,9.315025929091776e-05,9.315025929091776e-05,0.00012419784666555138,0.00012419784666555138,0.00016559462983172955,1.2440555075035233e-05,0.00016559462983172955,0.00022079034071996768,0.00022079034071996768,0.0002943846219042843,0.0002943846219042843,0.0003925103301500401,0.0003925103301500401,1.658490771104129e-05,1.658490771104129e-05,2.2110711225716108e-05,2.2110711225716108e-05,2.947844924528247e-05,2.947844924528247e-05,3.930209993803773e-05,,,,,,,3949,,,,,,,,
17,,,,,,,0.5009738802909851,,0.7531711459159851,,12.609375,1.2440292266546749e-05,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3949,,1.4262959957122803,,,,,,
,,,0.05624999850988388,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1564,,,,0.0,,0.0,,0.0
,,,0.0677083358168602,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1565,,,,0.0,,0.0,,0.0
,,,0.132013201713562,,0.9196919798851013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1566,,,,0.0,,0.0,,0.0
,,,0.0982142835855484,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1567,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1568,,,,0.0,,0.0,,0.0
,,,0.12072649598121643,,0.9391025304794312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1569,,,,0.0,,0.0,,0.0
,,,0.03828125074505806,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1570,,,,0.0,,0.0,,0.0
,,,0.03359375149011612,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1571,,,,0.0,,0.0,,0.0
,,,0.10042881965637207,,0.9725557565689087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1572,,,,0.0,,0.0,,0.0
,,,0.05937499925494194,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1573,,,,0.0,,0.0,,0.0
,,,0.05312500149011612,,0.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1574,,,,0.0,,0.0,,0.0
,,,0.05624999850988388,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1575,,,,0.0,,0.0,,0.0
,,,0.2604444622993469,,0.8253333568572998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1576,,,,0.0,,0.0,,0.0
,,,0.09375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1577,,,,0.0,,0.0,,0.0
,,,0.10546875,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1578,,,,0.0,,0.0,,0.0
,,,0.14337587356567383,,0.9663865566253662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1579,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1580,,,,0.0,,0.0,,0.0
,,,0.0555555559694767,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1581,,,,0.0,,0.0,,0.0
,,,0.13787877559661865,,0.9031385183334351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1582,,,,0.0,,0.0,,0.0
,,,0.1149553582072258,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1583,,,,0.0,,0.0,,0.0
,,,0.099609375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1584,,,,0.0,,0.0,,0.0
,,,0.1799190640449524,,0.9361145496368408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1585,,,,0.0,,0.0,,0.0
,,,0.05312500149011612,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1586,,,,0.0,,0.0,,0.0
,,,0.0651041641831398,,0.921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1587,,,,0.0,,0.0,,0.0
,,,0.12522166967391968,,0.9197044372558594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1588,,,,0.0,,0.0,,0.0
,,,0.0737847238779068,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1589,,,,0.0,,0.0,,0.0
,,,0.0789930522441864,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1590,,,,0.0,,0.0,,0.0
,,,0.1521257758140564,,0.9638993740081787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1591,,,,0.0,,0.0,,0.0
,,,0.1294642835855484,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1592,,,,0.0,,0.0,,0.0
,,,0.1005859375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1593,,,,0.0,,0.0,,0.0
,,,0.18881669640541077,,0.9476060271263123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1594,,,,0.0,,0.0,,0.0
,,,0.0654296875,,0.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1595,,,,0.0,,0.0,,0.0
,,,0.0668402761220932,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1596,,,,0.0,,0.0,,0.0
,,,0.1295073926448822,,0.9298029541969299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1597,,,,0.0,,0.0,,0.0
,,,0.1015625,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1598,,,,0.0,,0.0,,0.0
,,,0.1171875,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1599,,,,0.0,,0.0,,0.0
,,,0.11123073101043701,,0.9306337237358093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1600,,,,0.0,,0.0,,0.0
,,,0.03515625,,0.9609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1601,,,,0.0,,0.0,,0.0
,,,0.03203124925494194,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1602,,,,0.0,,0.0,,0.0
,,,0.09506715834140778,,0.9612942934036255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1603,,,,0.0,,0.0,,0.0
,,,0.06328125298023224,,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1604,,,,0.0,,0.0,,0.0
,,,0.0598958320915699,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1605,,,,0.0,,0.0,,0.0
,,,0.1525000035762787,,0.9590909481048584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1606,,,,0.0,,0.0,,0.0
,,,0.125,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1607,,,,0.0,,0.0,,0.0
,,,0.0946180522441864,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1608,,,,0.0,,0.0,,0.0
,,,0.124155193567276,,0.9599499702453613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1609,,,,0.0,,0.0,,0.0
,,,0.05234374850988388,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1610,,,,0.0,,0.0,,0.0
,,,0.0625,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1611,,,,0.0,,0.0,,0.0
,,,0.05312500149011612,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1612,,,,0.0,,0.0,,0.0
,,,0.08923884481191635,,0.9960629940032959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1613,,,,0.0,,0.0,,0.0
,,,0.1149553582072258,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1614,,,,0.0,,0.0,,0.0
,,,0.0966796875,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1615,,,,0.0,,0.0,,0.0
,,,0.12164750695228577,,0.9396551847457886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1616,,,,0.0,,0.0,,0.0
,,,0.0703125,,0.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1617,,,,0.0,,0.0,,0.0
,,,0.076171875,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1618,,,,0.0,,0.0,,0.0
,,,0.11818848550319672,,0.9048404693603516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1619,,,,0.0,,0.0,,0.0
,,,0.0729166641831398,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1620,,,,0.0,,0.0,,0.0
,,,0.07109375298023224,,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1621,,,,0.0,,0.0,,0.0
,,,0.14166668057441711,,0.9635416269302368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1622,,,,0.0,,0.0,,0.0
,,,0.125,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1623,,,,0.0,,0.0,,0.0
,,,0.103515625,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1624,,,,0.0,,0.0,,0.0
,,,0.1625446081161499,,0.9302325248718262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1625,,,,0.0,,0.0,,0.0
,,,0.0607638880610466,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1626,,,,0.0,,0.0,,0.0
,,,0.08203125,,0.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1627,,,,0.0,,0.0,,0.0
,,,0.12637168169021606,,0.9312684535980225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1628,,,,0.0,,0.0,,0.0
,,,0.1060267835855484,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1629,,,,0.0,,0.0,,0.0
,,,0.0982142835855484,,0.9296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1630,,,,0.0,,0.0,,0.0
,,,0.11878786981105804,,0.9772727489471436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1631,,,,0.0,,0.0,,0.0
,,,0.03281249850988388,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1632,,,,0.0,,0.0,,0.0
,,,0.03203124925494194,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1633,,,,0.0,,0.0,,0.0
,,,0.1120370402932167,,0.9675925970077515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1634,,,,0.0,,0.0,,0.0
,,,0.05781250074505806,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1635,,,,0.0,,0.0,,0.0
,,,0.06093750149011612,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1636,,,,0.0,,0.0,,0.0
,,,0.18945783376693726,,0.9606425762176514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1637,,,,0.0,,0.0,,0.0
,,,0.109375,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1638,,,,0.0,,0.0,,0.0
,,,0.109375,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1639,,,,0.0,,0.0,,0.0
,,,0.13835838437080383,,0.9577285051345825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1640,,,,0.0,,0.0,,0.0
,,,0.05234374850988388,,0.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1641,,,,0.0,,0.0,,0.0
,,,0.0654296875,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1642,,,,0.0,,0.0,,0.0
,,,0.1404208242893219,,0.9299557209014893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1643,,,,0.0,,0.0,,0.0
,,,0.09765625,,0.9921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1644,,,,0.0,,0.0,,0.0
,,,0.0986328125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1645,,,,0.0,,0.0,,0.0
,,,0.1921350061893463,,0.9735616445541382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1646,,,,0.0,,0.0,,0.0
,,,0.0546875,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1647,,,,0.0,,0.0,,0.0
,,,0.0598958320915699,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1648,,,,0.0,,0.0,,0.0
,,,0.13660714030265808,,0.9419642686843872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1649,,,,0.0,,0.0,,0.0
,,,0.0729166641831398,,0.921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1650,,,,0.0,,0.0,,0.0
,,,0.0763888880610466,,0.9453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1651,,,,0.0,,0.0,,0.0
,,,0.14933955669403076,,0.9289044141769409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1652,,,,0.0,,0.0,,0.0
,,,0.111328125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1653,,,,0.0,,0.0,,0.0
,,,0.0911458358168602,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1654,,,,0.0,,0.0,,0.0
,,,0.11122047156095505,,0.9921259880065918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1655,,,,0.0,,0.0,,0.0
17,0.6055912971496582,0.6521602272987366,,0.9474614858627319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.51771545410156,47334.453125,5.046759605407715,485.0571594238281,3977,,,0.0,,0.0,,0.0,
17,,,,,,0.5033403635025024,,0.7448816299438477,,12.07713508605957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3977,1.493484377861023,,,,,,,
,,,,,,,,,,,,,,0.03,1.2427229139307609e-05,3.9259044872867315e-05,5.234274930675532e-05,5.234274930675532e-05,6.978768855193913e-05,6.978768855193913e-05,9.304760754551827e-05,9.304760754551827e-05,0.00012406083287029007,0.00012406083287029007,0.0001654117999699858,1.2427229139307609e-05,0.0001654117999699858,0.0002205464227695807,0.0002205464227695807,0.00029405925316903977,0.00029405925316903977,0.0003920763603683188,0.0003920763603683188,1.656699499534249e-05,1.656699499534249e-05,2.208668280338908e-05,2.208668280338908e-05,2.9446266547451116e-05,2.9446266547451116e-05,3.9259044872867315e-05,,,,,,,3999,,,,,,,,
18,,,,,,,0.5321547389030457,,0.7546889185905457,,11.125,1.2426959074218757e-05,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,3999,,1.2724387645721436,,,,,,
,,,,,,,,,,,,,,0.03,1.241353572872507e-05,3.921480252493112e-05,5.228361071508098e-05,5.228361071508098e-05,6.970868830194718e-05,6.970868830194718e-05,9.294212508443628e-05,9.294212508443628e-05,0.0001239200407944213,0.0001239200407944213,0.00016522392840773476,1.241353572872507e-05,0.00016522392840773476,0.0002202957785588199,0.0002202957785588199,0.0002937249120935993,0.0002937249120935993,0.0003916304234733052,0.0003916304234733052,1.654858832013967e-05,1.654858832013967e-05,2.2061991775359237e-05,2.2061991775359237e-05,2.941319638231855e-05,2.941319638231855e-05,3.921480252493112e-05,,,,,,,4049,,,,,,,,
18,,,,,,,0.4910829961299896,,0.732782244682312,,12.0859375,1.241325844603125e-05,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4049,,1.4416532516479492,,,,,,
,,,,,,,,,,,,,,0.03,1.239947569733027e-05,3.916937565357477e-05,5.2222888775095786e-05,5.2222888775095786e-05,6.96275729371235e-05,6.96275729371235e-05,9.283381848649467e-05,9.283381848649467e-05,0.00012377547921898913,0.00012377547921898913,0.000165031026862315,1.239947569733027e-05,0.000165031026862315,0.00022003842372008334,0.00022003842372008334,0.0002933816195304407,0.0002933816195304407,0.0003911725472775835,0.0003911725472775835,1.6529688833436516e-05,1.6529688833436516e-05,2.2036639681578283e-05,2.2036639681578283e-05,2.937924081243386e-05,2.937924081243386e-05,3.916937565357477e-05,,,,,,,4099,,,,,,,,
18,,,,,,,0.4796675443649292,,0.7200239896774292,,12.015625,1.2399190381984226e-05,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4099,,1.315896987915039,,,,,,
,,,,,,,,,,,,,,0.03,1.2385049922031585e-05,3.912276709202127e-05,5.216058727395899e-05,5.216058727395899e-05,6.954434751654229e-05,6.954434751654229e-05,9.272269450665425e-05,9.272269450665425e-05,0.00012362715716013645,0.00012362715716013645,0.0001648331073647793,1.2385049922031585e-05,0.0001648331073647793,0.00021977437430430348,0.00021977437430430348,0.0002930293968903354,0.0002930293968903354,0.0003907027603383777,0.0003907027603383777,1.6510297713972798e-05,1.6510297713972798e-05,2.2010628103227847e-05,2.2010628103227847e-05,2.9344401955567825e-05,2.9344401955567825e-05,3.912276709202127e-05,,,,,,,4149,,,,,,,,
18,,,,,,,0.4983724057674408,,0.7383626699447632,,12.0,1.2384757610561792e-05,0.029999999329447746,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,4149,,1.6335690021514893,,,,,,
,,,0.0789930522441864,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1656,,,,0.0,,0.0,,0.0
,,,0.0798611119389534,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1657,,,,0.0,,0.0,,0.0
,,,0.1302897036075592,,0.9295929670333862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1658,,,,0.0,,0.0,,0.0
,,,0.09375,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1659,,,,0.0,,0.0,,0.0
,,,0.0904017835855484,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1660,,,,0.0,,0.0,,0.0
,,,0.14458689093589783,,0.9663461446762085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1661,,,,0.0,,0.0,,0.0
,,,0.07421875,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1662,,,,0.0,,0.0,,0.0
,,,0.09375,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1663,,,,0.0,,0.0,,0.0
,,,0.13817420601844788,,0.9678387641906738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1664,,,,0.0,,0.0,,0.0
,,,0.04843749850988388,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1665,,,,0.0,,0.0,,0.0
,,,0.0503472238779068,,0.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1666,,,,0.0,,0.0,,0.0
,,,0.0625,,0.9140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1667,,,,0.0,,0.0,,0.0
,,,0.17633333802223206,,0.8053333759307861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1668,,,,0.0,,0.0,,0.0
,,,0.1049107164144516,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1669,,,,0.0,,0.0,,0.0
,,,0.0908203125,,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1670,,,,0.0,,0.0,,0.0
,,,0.17285248637199402,,0.9915966391563416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1671,,,,0.0,,0.0,,0.0
,,,0.1028645858168602,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1672,,,,0.0,,0.0,,0.0
,,,0.0659722238779068,,0.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1673,,,,0.0,,0.0,,0.0
,,,0.16301406919956207,,0.9307359457015991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1674,,,,0.0,,0.0,,0.0
,,,0.0729166641831398,,0.921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1675,,,,0.0,,0.0,,0.0
,,,0.0810546875,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1676,,,,0.0,,0.0,,0.0
,,,0.14326830208301544,,0.9566625356674194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1677,,,,0.0,,0.0,,0.0
,,,0.0572916679084301,,0.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1678,,,,0.0,,0.0,,0.0
,,,0.05859375,,0.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1679,,,,0.0,,0.0,,0.0
,,,0.12123152613639832,,0.9298029541969299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1680,,,,0.0,,0.0,,0.0
,,,0.125,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1681,,,,0.0,,0.0,,0.0
,,,0.0842013880610466,,0.984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1682,,,,0.0,,0.0,,0.0
,,,0.209416002035141,,0.9811320900917053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1683,,,,0.0,,0.0,,0.0
,,,0.0869140625,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1684,,,,0.0,,0.0,,0.0
,,,0.0633680522441864,,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1685,,,,0.0,,0.0,,0.0
